HTS,HTS Six-Digit,BEC Code,BEC Description,2015 Imports for Consumption,2016 Imports for Consumption,2017 Imports for Consumption,2018 Imports for Consumption,January through April 2019 Imports for Consumption,"Average Imports for 2015, 2016, and 2017"
74031900,740319,22,Intermediate,1020913,525335,1479592,2793643,414614,1008613.313
74032100,740321,22,Intermediate,90448,38759,64542,106564,96461,64583
74032200,740322,22,Intermediate,105664,37656,41525,384984,274187,61615
74032901,740329,22,Intermediate,120410,144930,144443,226986,106195,136594.3281
74040030,740400,21,Intermediate,118517,168750,68352,31982,10806,118539.6641
74040060,740400,21,Intermediate,2664327,1643039,3118635,1001548,396149,2475333.75
74050010,740500,22,Intermediate,0,0,0,0,0,0
74050060,740500,22,Intermediate,89647,102500,29321,138574,2340,73822.66406
74061000,740610,22,Intermediate,4922567,3731096,2147802,1794229,79837,3600488.25
74062000,740620,22,Intermediate,207226,248411,140496,112232,6367,198711
74071015,740710,22,Intermediate,16980,68431,23030,445723,2943712,36147
74071030,740710,22,Intermediate,8886,11355,99327,323572,242817,39856
74071050,740710,22,Intermediate,6727781,4275179,4172303,7268967,951447,5058421
74072115,740721,22,Intermediate,9710,25597,33528,40700,17043,22945
74072130,740721,22,Intermediate,179661,233294,263409,414461,187998,225454.6719
74072150,740721,22,Intermediate,258717,196813,165966,280337,26790,207165.3281
74072170,740721,22,Intermediate,75957,57331,17041,137183,4260,50109.66797
74072190,740721,22,Intermediate,2422148,593341,520390,1022101,42186,1178626.375
74072916,740729,22,Intermediate,44696,9024,7263,1518546,883497,20327.66602
74072934,740729,22,Intermediate,13569,0,19131,69034,10645,10900
74072938,740729,22,Intermediate,3438,7232,3180,13329,0,4616.666504
74072940,740729,22,Intermediate,755442,1388755,1618942,271488,111301,1254379.625
74072950,740729,22,Intermediate,2140960,1747237,2943030,2545169,596653,2277075.75
74081130,740811,22,Intermediate,3988729,4008598,4313309,4455267,733781,4103545.25
74081160,740811,22,Intermediate,48329,12596,16783,0,7977,25902.66602
74081900,740819,22,Intermediate,1454875,1512909,1465147,2085829,642407,1477643.625
74082100,740821,22,Intermediate,9333691,6172759,7950993,13351257,946074,7819147.5
74082210,740822,22,Intermediate,118119,0,34348,108852,10674,50822.33203
74082250,740822,22,Intermediate,636388,928714,816603,1131424,298382,793901.6875
74082910,740829,22,Intermediate,421386,490157,1072726,1205036,185643,661423
74082950,740829,22,Intermediate,5331966,5980796,7678222,7869645,2319566,6330328
74091110,740911,22,Intermediate,78454,35471,107426,109832,0,73783.66406
74091150,740911,22,Intermediate,3730109,2692062,2216712,5263427,1352690,2879627.75
74091910,740919,22,Intermediate,376820,692617,343964,145376,13277,471133.6563
74091950,740919,22,Intermediate,7749704,5910006,6776727,6207213,645695,6812145.5
74091990,740919,22,Intermediate,397664,154280,80346,258714,146379,210763.3281
74092100,740921,22,Intermediate,265158,151076,92198,28346,8772,169477.3281
74092900,740929,22,Intermediate,305264,245003,186259,429762,31718,245508.6719
74093110,740931,22,Intermediate,0,11312,21400,0,7500,10904
74093150,740931,22,Intermediate,0,0,56247,52299,0,18749
74093190,740931,22,Intermediate,2342192,3783986,2970900,289476,0,3032359.25
74093910,740939,22,Intermediate,0,2097,24332,0,20220,8809.666992
74093950,740939,22,Intermediate,0,0,0,119267,0,0
74093990,740939,22,Intermediate,2877,4569,0,528251,0,2482
74094000,740940,22,Intermediate,298419,686061,964336,422380,105396,649605.3125
74099010,740990,22,Intermediate,3610,15150,0,59932,363280,6253.333496
74099050,740990,22,Intermediate,0,0,66718,135725,0,22239.33398
74099090,740990,22,Intermediate,2750,283153,381383,725906,124310,222428.6719
74101100,741011,22,Intermediate,212348,287426,1015952,685275,264813,505242
74101200,741012,22,Intermediate,796381,1223593,833733,1205311,235365,951235.6875
74102130,741021,22,Intermediate,6754901,7309362,4072326,6206898,1746351,6045529.5
74102160,741021,22,Intermediate,1950569,498012,138968,254427,102824,862516.3125
74102200,741022,22,Intermediate,113055,87648,180736,143277,30977,127146.3359
74111010,741110,22,Intermediate,4523597,2330129,2642594,5138308,1093850,3165440
74111050,741110,22,Intermediate,834195,743180,795998,1315817,279220,791124.3125
74112110,741121,22,Intermediate,25150416,20214112,25493284,33434602,8123138,23619270
74112150,741121,22,Intermediate,1192485,1099960,1293835,1396023,405340,1195426.625
74112200,741122,22,Intermediate,11662032,8816215,10005781,10227558,3352222,10161343
74112910,741129,22,Intermediate,687642,1110324,2727196,2256694,23128,1508387.375
74112950,741129,22,Intermediate,978372,965598,1251770,622150,229214,1065246.625
74121000,741210,22,Intermediate,20229754,14592968,19717070,29625760,8007738,18179930
74122000,741220,22,Intermediate,166622608,168717344,168732080,211784864,54395224,168024016
74130010,741300,22,Intermediate,38529,169529,262992,328081,11726,157016.6719
74130050,741300,22,Intermediate,741588,669107,503734,701928,200657,638143
74130090,741300,22,Intermediate,1122841,925799,1417417,1040546,210505,1155352.375
74151000,741510,22,Intermediate,271919,383643,409159,594786,272381,354907
74152100,741521,22,Intermediate,1733031,1774090,1736311,2451868,466950,1747810.625
74152900,741529,22,Intermediate,2972294,3472402,3404863,4371383,1609131,3283186.25
74153305,741533,22,Intermediate,1732391,1623798,1567616,1978643,424825,1641268.375
74153310,741533,22,Intermediate,174837,71829,86633,81024,8480,111099.6641
74153380,741533,22,Intermediate,15889747,13060087,13438835,16515587,4318040,14129556
74153900,741539,22,Intermediate,6983887,5720316,5758228,7623898,1807929,6154143.5
74182010,741820,22,Intermediate,29846288,23682268,27585588,22035192,5872155,27038048
74182050,741820,22,Intermediate,6167439,5796509,6447721,7806589,1657117,6137223
74191000,741910,22,Intermediate,1363367,1690629,1597441,843546,233770,1550479
74199100,741991,22,Intermediate,12034146,12595946,15345990,19599660,5921046,13325361
74199903,741999,22,Intermediate,738731,299378,368840,397841,116887,468983
74199906,741999,61,Consumption,774804,643092,858579,1173248,233606,758825
74199909,741999,61,Consumption,867676,753228,875744,825731,444596,832216
74199915,741999,61,Consumption,232901,103234,86721,103616,96129,140952
74199916,741999,61,Consumption,69569,289080,54002,301958,120536,137550.3281
74199930,741999,61,Consumption,1454851,1024654,834940,1002620,248055,1104815
74199950,741999,61,Consumption,135141552,134306288,138428528,157628720,44094696,135958784
75011000,750110,22,Intermediate,0,0,0,0,0,0
75012000,750120,22,Intermediate,0,3868920,5791923,6418469,1089200,3220281
75021000,750210,22,Intermediate,2899473,1954112,4008907,4045905,0,2954164
75022000,750220,22,Intermediate,11581559,347777,1211218,637968,98108,4380184.5
75030000,750300,21,Intermediate,9330018,10966442,17898524,25475146,413212,12731661
75040000,750400,22,Intermediate,1707559,1250282,1390431,2555986,249859,1449424
75051110,750511,22,Intermediate,139304,208159,156752,0,0,168071.6719
75051130,750511,22,Intermediate,0,7600,0,19003,2970,2533.333252
75051150,750511,22,Intermediate,7688,0,0,0,0,2562.666748
75051210,750512,22,Intermediate,278122,91416,9811,482359,64805,126449.6641
75051230,750512,22,Intermediate,234869,89729,176224,375774,18861,166940.6719
75051250,750512,22,Intermediate,529884,688576,495415,907029,239512,571291.6875
75052110,750521,22,Intermediate,257654,233955,164062,162801,31191,218557
75052150,750521,22,Intermediate,13177,0,9912,0,0,7696.333496
75052210,750522,22,Intermediate,1143776,1439585,2021540,2622871,684932,1534967
75052250,750522,22,Intermediate,1440102,640310,2074864,2321882,1236741,1385092
75061005,750610,22,Intermediate,16830,107894,88957,410139,255383,71227
75061010,750610,22,Intermediate,0,0,8300,14306,0,2766.666748
75061030,750610,22,Intermediate,63687,90171,146381,120988,44822,100079.6641
75062005,750620,22,Intermediate,91623,204185,154588,175651,145314,150132
75062010,750620,22,Intermediate,45064,106757,68925,26129,47631,73582
75062030,750620,22,Intermediate,35671,8514,280827,231608,25239,108337.3359
75071100,750711,22,Intermediate,17864,0,64209,22045,1173485,27357.66602
75071200,750712,22,Intermediate,1954809,1348128,1334060,4315744,5043311,1545665.625
75072000,750720,22,Intermediate,178097,649183,788322,1481295,408566,538534
75081000,750810,22,Intermediate,2235068,2142415,787558,513665,1132582,1721680.375
75089010,750890,22,Intermediate,108058,42934,13051,0,23014,54681
75089050,750890,22,Intermediate,9269959,11340072,13792405,11464922,3716347,11467479
76020000,760200,21,Intermediate,812913,1434903,1361653,547933,163026,1203156.375
76031000,760310,22,Intermediate,10144710,14454970,14379396,14065206,1855339,12993025
76032000,760320,22,Intermediate,281887,667935,246786,265283,34029,398869.3438
76109000,761090,22,Intermediate,95934248,78250712,78448432,117700208,26450332,84211128
76110000,761100,41,Capital,448816,325296,840496,420644,48853,538202.6875
76121000,761210,41,Capital,1321735,1566168,1488791,1432869,587710,1458898
76129010,761290,41,Capital,4776163,5833458,6542074,6458178,1624013,5717231.5
76129050,761290,41,Capital,3033183,3567774,4007594,4285063,1975881,3536183.75
76130000,761300,41,Capital,4489615,2875177,6057103,11809848,3099270,4473965
76141050,761410,22,Intermediate,1905723,729039,85460,665394,8433,906740.6875
76149040,761490,22,Intermediate,71200,113436,107068,206529,57376,97234.66406
76149050,761490,22,Intermediate,94403,174271,260230,4475771,4584472,176301.3281
76152000,761520,22,Intermediate,6919769,9684847,9975254,12395294,4065724,8859957
76161010,761610,22,Intermediate,419601,260296,419844,559779,167068,366580.3438
76161030,761610,22,Intermediate,4733874,4223867,4343676,5271485,991307,4433805.5
76161050,761610,22,Intermediate,39435,41019,116567,83755,15296,65673.66406
76161070,761610,22,Intermediate,2979602,3108965,4514903,6420109,3099052,3534490
76161090,761610,22,Intermediate,8082311,8283368,8196763,9669983,2106197,8187480.5
76169100,761691,22,Intermediate,13666911,11838048,10794632,12960995,2706069,12099864
76169910,761699,22,Intermediate,2024773,1996320,3061077,2597731,633735,2360723.25
76169951,761699,22,Intermediate,0,0,626817216,715609664,195134704,208939072
78019100,780191,22,Intermediate,217630,0,0,0,0,72543.33594
78019930,780199,22,Intermediate,0,0,0,0,0,0
78019990,780199,22,Intermediate,0,0,0,0,0,0
78041100,780411,22,Intermediate,0,7521,5693,165569,3888,4404.666504
78041900,780419,22,Intermediate,129085,156034,188737,149959,18928,157952
78042000,780420,22,Intermediate,0,0,43364,0,0,14454.66699
78060003,780600,22,Intermediate,1284949,1038908,752598,817977,679690,1025485
78060005,780600,22,Intermediate,24525,18444,54022,43986,9258,32330.33398
78060080,780600,22,Intermediate,4144775,4255560,3356386,3672071,763949,3918907
79011100,790111,22,Intermediate,3681851,714707,2546742,12511731,4935572,2314433.25
79011210,790112,22,Intermediate,279677,37524,85224,123039,48860,134141.6719
79011250,790112,22,Intermediate,52636,0,0,0,0,17545.33398
79031000,790310,22,Intermediate,39600,0,0,34891,3162,13200
79039030,790390,22,Intermediate,3150,2346,124512,83293,0,43336
79039060,790390,22,Intermediate,0,0,0,0,0,0
79040000,790400,22,Intermediate,849973,966927,1126357,1206805,324266,981085.6875
79050000,790500,22,Intermediate,139194,101225,222553,124144,33432,154324
79070020,790700,22,Intermediate,6266101,8286551,13180865,13868511,4536663,9244506
79070060,790700,22,Intermediate,54375004,54335260,55917848,57228268,20429796,54876036
80070010,800700,22,Intermediate,18359218,12822943,14661806,17050424,3960223,15281322
80070050,800700,22,Intermediate,6607118,4199062,4009788,4722092,1303803,4938656
81019600,810196,22,Intermediate,3507768,2593163,2693607,2031792,643969,2931512.75
81029600,810296,22,Intermediate,393881,355000,377363,647076,143200,375414.6563
81043000,810430,22,Intermediate,8426255,1639769,1665550,901373,0,3910524.75
81049000,810490,22,Intermediate,3076936,3809337,4816626,7673109,2084158,3900966.25
81052030,810520,22,Intermediate,732711,442259,54002,8138,0,409657.3438
81052060,810520,22,Intermediate,38481528,8845121,33054136,58546396,8843704,26793596
81052090,810520,22,Intermediate,4161908,2388816,2079218,6268893,875985,2876647.25
81053000,810530,21,Intermediate,487846,679917,1185569,407005,250293,784444
81059000,810590,22,Intermediate,2176064,3208007,2454795,2310743,1023700,2612955.25
81060000,810600,22,Intermediate,29688168,17358044,22117070,15857527,3366024,23054428
81072000,810720,22,Intermediate,337896,142950,410051,738191,271219,296965.6563
81073000,810730,21,Intermediate,0,0,0,2910,0,0
81079000,810790,22,Intermediate,34651,29710,39203,31020,2390,34521.33203
81082000,810820,22,Intermediate,8905212,2704346,2632585,2203020,418878,4747381
81083000,810830,21,Intermediate,5117263,2545542,4029883,5998884,889145,3897562.75
81089030,810890,22,Intermediate,16810958,22207600,19787836,24171044,7550559,19602132
81089060,810890,22,Intermediate,18941216,18244924,23922620,36495328,13709354,20369586
81093000,810930,21,Intermediate,0,6704,0,3219,0,2234.666748
81099000,810990,22,Intermediate,1312658,419062,373697,654071,206334,701805.6875
81121200,811212,22,Intermediate,0,0,0,0,0,0
81121300,811213,21,Intermediate,0,0,0,0,0,0
81121900,811219,22,Intermediate,7190,324405,0,0,9203,110531.6641
81122900,811229,22,Intermediate,18538176,3277271,4971924,10894611,128483,8929124
81125100,811251,22,Intermediate,0,0,0,0,0,0
81125200,811252,21,Intermediate,0,0,0,0,0,0
81125900,811259,22,Intermediate,3240,0,0,6300,0,1080
81129206,811292,22,Intermediate,155998,457392,402927,779981,228391,338772.3438
81129210,811292,22,Intermediate,1848297,551609,685573,3426466,6723,1028493
81129220,811292,22,Intermediate,848390,1924408,11137437,13145908,2216017,4636745
81129240,811292,22,Intermediate,477382,830978,3436670,4187838,355754,1581676.625
81129250,811292,22,Intermediate,317578,4020,1848000,1730600,65778,723199.3125
81129265,811292,22,Intermediate,53050,619815,426649,153269,30641,366504.6563
81129270,811292,22,Intermediate,2404800,540164,293703,667158,519464,1079555.625
81129910,811299,22,Intermediate,2398602,872148,1466603,1170494,508828,1579117.625
81129920,811299,22,Intermediate,2114163,2367956,2683355,2310650,62505,2388491.25
81129990,811299,22,Intermediate,5239475,4326995,8318662,5623718,2521125,5961710.5
81130000,811300,22,Intermediate,3342004,2756511,4114877,8995772,2263591,3404464
82011000,820110,41,Capital,37043520,32671956,34666912,32066966,10446784,34794128
82013000,820130,41,Capital,25260618,24274172,28338708,26254014,9928800,25957832
82014030,820140,41,Capital,8639860,9182069,8745900,8533527,1629331,8855943
82014060,820140,41,Capital,7244710,4619601,5533803,6613968,1814897,5799371.5
82015000,820150,41,Capital,18355940,13812798,15416285,17822262,7080608,15861674
82016000,820160,41,Capital,27573120,24982528,26749146,26428756,10323304,26434932
82019030,820190,41,Capital,1318077,1497354,1692475,1778852,552618,1502635.375
82019040,820190,41,Capital,3508083,3100755,3716129,2740862,1218363,3441655.75
82019060,820190,41,Capital,23965166,21345872,28406246,31496712,11577077,24572428
82021000,820210,41,Capital,27976450,25212008,25088608,26253600,6677113,26092356
82022000,820220,42,Intermediate,2661279,2021697,3388971,3482666,877773,2690649
82023100,820231,42,Intermediate,37798424,41807360,42450452,43976556,11225688,40685412
82023900,820239,42,Intermediate,62159020,63271452,57212816,59562868,18930536,60881096
82024030,820240,42,Intermediate,70862,222489,1313008,1339649,73154,535453
82024060,820240,42,Intermediate,3323417,4926264,5066856,2992530,714381,4438845.5
82029130,820291,42,Intermediate,1431879,1868592,2643765,1952181,246946,1981412
82029160,820291,42,Intermediate,11319934,14180727,9481920,13633882,3207454,11660860
82029900,820299,42,Intermediate,24223570,27401238,40710068,49303252,12465257,30778292
82031030,820310,41,Capital,1303697,2204287,1812534,1898639,662355,1773506
82031060,820310,41,Capital,2105814,3882200,4156970,4465589,633822,3381661.25
82031090,820310,41,Capital,4841772,5044853,5266731,5574237,1500038,5051118.5
82032020,820320,41,Capital,17293820,14871626,16378089,18369348,4493359,16181178
